Clasificación,ID,Nombre,NIT,,
INSTITUCIONES DESCENTRALIZADAS,92754,CDE INSTITUTO NACIONAL DE ARCATAO,4021312041016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55712,CDE INSTITUTO NACIONAL DE ARMENIA,3021206961013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53671,CDE INSTITUTO NACIONAL DE AYUTUXTEPEQUE,6031206961010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,45244,CDE INSTITUTO NACIONAL DE AZACUALPA,4031206961012,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,68349,CDE INSTITUTO NACIONAL DE CAROLINA,12011206961012,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,52540,CDE INSTITUTO NACIONAL DE CHAPELTIQUE,12043011991013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,26,CDE INSTITUTO NACIONAL DE CHINAMECA,12051206961014,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,49398,CDE INSTITUTO NACIONAL DE CIUDAD ARCE,5020306961011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54462,CDE INSTITUTO NACIONAL DE CIUDAD BARRIOS,12171206961036,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,68807,CDE INSTITUTO NACIONAL DE CIUDAD CREDISA,6173006991010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,49159,CDE INSTITUTO NACIONAL DE CIUDAD DELGADO,6191206961017,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,57226,CDE INSTITUTO NACIONAL DE COATEPEQUE,2020601031017,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,47522,CDE INSTITUTO NACIONAL DE COMERCIO,6141206661148,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,47820,CDE INSTITUTO NACIONAL DE CONCEPCION QUEZALTEPEQUE,4062704011016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53672,CDE INSTITUTO NACIONAL DE CORINTO,13031206961017,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,69103,CDE INSTITUTO NACIONAL DE EL DIVISADERO,13061206961013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,21397,CDE INSTITUTO NACIONAL DE EL PAISNAL,6051503961011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,51219,CDE INSTITUTO NACIONAL DE EL PARAISO,4103006991015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,93749,CDE INSTITUTO NACIONAL DE EL ROSARIO,7040301071024,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,57814,CDE INSTITUTO NACIONAL DE EL ROSARIO,8023007991010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,60345,CDE INSTITUTO NACIONAL DE ESTANZUELAS,11071206961011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,88921,CDE INSTITUTO NACIONAL DE GUALOCOCTI,13080904131019,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,48670,CDE INSTITUTO NACIONAL DE GUATAJIAGUA,13093005011016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,71539,CDE INSTITUTO NACIONAL DE ILOBASCO,9031112981018,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54463,CDE INSTITUTO NACIONAL DE JIQUILISCO,11081206961017,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,63022,CDE INSTITUTO NACIONAL DE JUAYUA,6141206961125,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,5986,CDE INSTITUTO NACIONAL DE LA COLONIA CIUDAD OBRERA APOPA,6021503961023,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,45733,CDE INSTITUTO NACIONAL DE LA COL SANTA LUCIA,6071503961020,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53673,CDE INSTITUTO NACIONAL DE LA LAGUNA,4111206961016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,51974,CDE INSTITUTO NACIONAL DE LA PALMA,4121206961011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,69325,CDE INSTITUTO NACIONAL DE LA REINA,4131206961017,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54464,CDE INSTITUTO NACIONAL DE LA UNION,14081503961019,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,68808,CDE INSTITUTO NACIONAL DE NOMBRE DE JESUS,4152511981017,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,50069,CDE INSTITUTO NACIONAL DE NUEVA CONCEPCION,4161206961021,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54114,CDE INSTITUTO NACIONAL DE NUEVA ESPARTA,14111206961014,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54465,CDE INSTITUTO NACIONAL DE NUEVA GUADALUPE,12102304971013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,82477,CDE INSTITUTO NACIONAL DE NUEVO CUSCATLAN,5100501091017,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,93750,CDE INSTITUTO NACIONAL DE OLOCUILTA,8051206961018,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,48420,CDE INSTITUTO NACIONAL DE OSICALA,13151206961012,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,48910,CDE INSTITUTO NACIONAL DE OZATLAN,11131206961014,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53674,CDE INSTITUTO NACIONAL DE PERQUIN,13162211981015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,71281,CDE INSTITUTO NACIONAL DE POTONICO,6141206961168,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,48911,CDE INSTITUTO NACIONAL DE PUERTO EL TRIUNFO,11141206961010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,67038,CDE INSTITUTO NACIONAL DE SAN ANTONIO LOS RANCHOS,4211409011018,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,69104,CDE INSTITUTO NACIONAL DE SAN ANTONIO MASAHUAT,8072109981010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,68350,CDE INSTITUTO NACIONAL DE SAN EMIGDIO,8083006991019,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,81952,CDE INSTITUTO NACIONAL DE SAN FERNANDO,4222402091018,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92208,CDE INSTITUTO NACIONAL DE SAN FRANCISCO JAVIER,11190111971019,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,78295,CDE INSTITUTO NACIONAL DE SAN IGNACIO,4251206961012,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,91032,CDE INSTITUTO NACIONAL DE SAN ISIDRO,13200611141015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,48161,CDE INSTITUTO NACIONAL DE SAN JUAN OPICO,5151206961011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92755,CDE INSTITUTO NACIONAL DE SAN JUAN TEPEZONTES,8121503961017,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,46869,CDE INSTITUTO NACIONAL DE SAN LUIS LA HERRADURA,8221206961010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54115,CDE INSTITUTO NACIONAL DE SAN LUIS TALPA,8131503961012,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,46215,CDE INSTITUTO NACIONAL DE SAN MARCOS,6121503961010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,73232,CDE INSTITUTO NACIONAL DE SAN MATIAS,5161009011015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,47821,CDE INSTITUTO NACIONAL DE SAN PABLO TACACHICO,5171206961012,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,70769,CDE INSTITUTO NACIONAL DE SAN RAFAEL,4311503991012,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,58856,CDE INSTITUTO NACIONAL DE SANTA ELENA,11181206961011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,47106,CDE INSTITUTO NACIONAL DE SANTA MARIA OSTUMA,8181206961019,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,68351,CDE INSTITUTO NACIONAL DE SANTIAGO TEXACUANGOS,6141206961141,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,68352,CDE INSTITUTO NACIONAL DE SANTO DOMINGO,10050602011017,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,27,CDE INSTITUTO NACIONAL DE SENSUNTEPEQUE,9062203961012,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,62099,CDE INSTITUTO NACIONAL DE SESORI,12191206961010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,57227,CDE INSTITUTO NACIONAL DE SN ANTONIO    SILVA,12171206961044,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,28,CDE INSTITUTO NACIONAL DE TECOLUCA,10111206961010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,51667,CDE INSTITUTO NACIONAL DE TEOTEPEQUE,5201206961019,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,49399,CDE INSTITUTO NACIONAL DE TEXISTEPEQUE,2131206961010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,48421,CDE INSTITUTO NACIONAL DE TONACATEPEQUE,6141206961150,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,49666,CDE INSTITUTO NACIONAL DE VICTORIA,9081911981010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,72136,CDE INSTITUTO NACIONAL DE YAMABAL,13252309031014,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,47822,CDE INSTITUTO NACIONAL DOCTOR SARBELIO NAVARRETE,10101206961014,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,69326,CDE INSTITUTO NACIONAL DR MANUEL LUIS ESCAMILLA,8011206961016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,47823,CDE INSTITUTO NACIONAL DR PEDRO MIGUEL RIVERA DAMAS,10061206961012,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92022,CDE INSTITUTO NACIONAL DR SALVADOR ANTONIO NAVARRETE AZURDIA,9091911981015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,43630,CDE INSTITUTO NACIONAL ERNESTO FLORES,11051206961010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,63331,CDE INSTITUTO NACIONAL ESTADO DE ISRAEL,8031206961017,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,46870,CDE INSTITUTO NACIONAL GENERAL FRANCISCO MORAZAN,6141206961060,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,49160,CDE INSTITUTO NACIONAL GENERAL JESUS MARIA BRAN,6141206961176,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,45245,CDE INSTITUTO NACIONAL GENERAL JUAN ORLANDO ZEPEDA,4071405921013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,48162,CDE INSTITUTO NACIONAL GRAL MANUEL JOSE ARCE,6142406961045,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,48163,CDE INSTITUTO NACIONAL HEBER REMBERTO TRUJILLO DIAZ,5071206961018,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54116,CDE INSTITUTO NACIONAL JOAQUIN ERNESTO CARDENAS,12172102971338,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,49887,CDE INSTITUTO NACIONAL JOSE DAMIAN VILLACORTA,5110111971011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,45734,CDE INSTITUTO NACIONAL JOSE INGENIEROS,8191206961014,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,47824,CDE INSTITUTO NACIONAL JOSE MARIA PERALTA LAGOS,5121206961015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53675,CDE INSTITUTO NACIONAL JUAN PABLO II,6091503961013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55417,CDE INSTITUTO NACIONAL LICDO JOSE DANIEL CARIAS,6142802971525,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,68348,CDE INSTITUTO NACIONAL                  LIC RENE PORFIRIO OSORIO,6141206961079,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,47825,CDE INSTITUTO NACIONAL LUIS REYNALDO TOBAR,6141206961117,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,72137,CDE INSTITUTO NACIONAL METROPOLITANO,12171206961052,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,75065,CDE INSTITUTO NACIONAL MONSEÑOR TOMAS MIGUEL PINEDA Y SALDAÑA,8150108991012,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,91033,CDE INSTITUTO NACIONAL PABLO TESAK,11082310141028,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,57815,CDE INSTITUTO NACIONAL PROFESOR FRANCISCO GUERRERO,8170108991013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,44932,CDE INSTITUTO NACIONAL PROFESOR FRANCISCO VENTURA ZELAYA,14161503961012,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,44933,CDE INSTITUTO NACIONAL PROFESOR JAIME FRANCISCO LOPEZ,6141206961044,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,47826,CDE INSTITUTO NACIONAL PROFESOR JOSE LUIS LOPEZ,13121206961016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,68353,CDE INSTITUTO NACIONAL PROFESOR SANTIAGO ECHEGOYEN,10021206961010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,85638,CDE INSTITUTO NACIONAL PROF. ROSA ORBELINA CAÑAS DE FLORES,13041901121017,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,5987,CDE INSTITUTO NACIONAL PUERTO DE LA LIBERTAD,5091206961019,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,68354,CDE INSTITUTO NACIONAL REPUBLICA DE ITALIA,4331206961016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,45735,CDE INSTITUTO NACIONAL RUFINO GUEVARA,4011206961011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,44934,CDE INSTITUTO NACIONAL SAN ILDEFONSO,10070511981014,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53676,CDE INSTITUTO NACIONAL SAN JOSE GUAYABAL,7091206961016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,52272,CDE INSTITUTO NACIONAL SAN JOSE VERAPAZ,10131206961010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,49161,CDE INSTITUTO NACIONAL SAN LUIS DE LA REINA,12161209891014,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,68355,CDE INSTITUTO NACIONAL SAN MIGUEL DE MERCEDES,4300601031017,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55998,CDE INSTITUTO NACIONAL SAN RAFAEL CEDROS,7111206961017,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,51012,CDE INSTITUTO NACIONAL SANTA MARIA,11200501981010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55713,CDE INSTITUTO NACIONAL SEGUNDO MONTES,13141206961017,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,5988,CDE INSTITUTO NACIONAL SIMON BOLIVAR,6161904831013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,48164,CDE INSTITUTO NACIONAL TECPAN,5152706011016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,51419,CDE INSTITUTO NACIONAL TENANCINGO,7161206961014,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,50481,CDE INSTITUTO NACIONAL WALTER THILO DEININGER,8021503961019,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,43627,CDE INST NAC DE ALEGRIA,11011206961019,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55997,CDE INST NAC DE BERLIN,11021206961014,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,45486,CDE INST NAC DE JUCUARAN,11101206961018,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,43193,CDE INST NAC DE MERCEDES UMAÑA,11110706961013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,44931,CDE INST NAC DE SAN JULIAN,3121503961019,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,43628,CDE INST NAC DE STGO DE MARIA,11211206961018,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,5985,CDE INST NAC DIV THOMAS JEFFERSON,3151605961028,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53677,CDE JESUS ESCOBAR DE CARDENAS,12171106971018,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,51975,CDE JUAN ENRIQUE PESTALOZZI,3100703971011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,49667,CDE MANUEL MONEDERO,6140111971330,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,49400,CDE REPARTO SAN JOSE II,6172802971041,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,48671,CDE REPUBLICA DE NICARAGUA,3,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,94503,CDE VILLA GUACOTECTI,9022802971016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,81613,CENTRO ESCOLAR CATOLICO SANTA LUISA,6142805571072,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,66460,CENTRO INTERNACIONAL DE FERIAS Y CONVENCIONES DE EL SALVADOR,6142402071010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,20517,CENTRO NACIONAL DE REGISTROS,6140512941026,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,5989,CENTRO NACIONAL DE TECNOLOGIA AGROPECUARIA Y FORESTAL,5110104100011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,5990,COMISION NACIONAL DE LA MICRO Y PEQUEÑA EMPRESA,6140305961025,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,43631,COMISION NACIONAL DE PROMOCION DE INVERSIONES,6140302001071,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,29,COMITE EJECUTIVO DE LA FERIA INTERNACIONAL DE EL SALVADOR,6142202650017,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,76330,COMPLEJO EDUCATIVO CATOLICO ANA GUERRA DE JESUS,10050112001013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,75646,COMPLEJO EDUCATIVO CATOLICO PRESBITERO RENE VALLE,10060112001019,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,20518,CONSEJO DE VIGILANCIA DE LA PROFESION DE CONTADURIA PUBLICA Y AUDITORIA,6142601001030,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,50482,CONSEJO DIRECTIVO ESCOLAR BENITO JUAREZ,6140111972131,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92023,CONSEJO DIRECTIVO ESCOLAR CANTON LLANOS DE ACHICHILCO,10102110141063,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,91372,CONSEJO DIRECTIVO ESCOLAR CANTON SAN ANTONIO EL GUAYABO,10012110141013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92024,CONSEJO DIRECTIVO ESCOLAR CANTON SANTA  GERTRUDIS,10103010141011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92025,CONSEJO DIRECTIVO ESCOLAR CASERIO SAN LAZARO CANTON SAN PEDRO,10013010141020,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,61465,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLARALTAVISTA,6180902991018,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,61029,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLAR BUENA VISTA,6171403971023,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,63024,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLARCANTON EL OJUSTE,11230509971037,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54842,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLAR CANTON GUAYAPA ABAJO,6140703971286,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,78296,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLAR CANTON LAS TRANCAS,11131405981016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,93162,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLAR CANTON SAN CRISTOBAL,6142102971435,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,68356,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLARCANTON SAN PEDRO,12060702971010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,83102,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLAR CARLOS ARNULFO CRESPIN,4072102771023,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92026,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLAR CASERIO EL JUNQUILLAL CANTON CHANMOCO,10102102971014,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92027,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLAR CASERIO LAS FLORES CANTON PARRAS LEMPA,10103010141020,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,81953,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLAR COLONIA BELEN,14080111971010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,93163,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLAR COLONIA FATIMA,7022802971116,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92500,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLAR COLONIA SANTA CRUZ,6142802971215,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,93439,CONSEJO DIRECTIVO ESCOLAR  CENTRO ESCOLAR COMUNIDAD PRADERA III,6192102971041,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,59174,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLARCOMUNIDAD SAN BARTOLO DEL NORTE,6071403971010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55714,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLAR DE SAN DIONISIO,11172802971017,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,63023,"CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLAR "" DOCTOR JACINTO CASTELLANOS""",10102802971082,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,57228,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLAR DR. SIXTO ALBERTO PADILLA,6140111972123,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92948,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLAR EMILIO MARTINEZ,2100111971074,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,72138,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLAR EUGENIO AGUILAR TRIGUEROS,6142802971460,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,91034,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLAR FLORENCIA RIVAS,7110703971020,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,72560,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLAR GENERAL FRANCISCO MENENDEZ,9030703971015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92949,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLAR HACIENDA SAN CAYETANO CANTON CAMONES,6140111971780,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,78297,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLAR HACIENDA SAN MIGUEL CTON EL COBANAL,5030702971017,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,58522,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLARJOSE DOLORES LARREYNAGA,5120111971025,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92756,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLAR JOSE LUCIO MARTINEZ,6140111971208,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,93440,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLAR JOSE MARIANO MENDEZ,6140111971437,3,MINISTERIO DE EDUCACION
